lr=0.01,lr=0.003,lr=0.001,lr=0.0003,lr=0.0001,lr=3e-05
,32754.716686606407,23320.40052485466,38221.86976528168,66331.38812637329,135755.28492736816
,5261.02190181613,4817.605416059494,10021.56003856659,20514.211478233337,65922.82531356812
,2831.54134208709,4621.793361529708,6514.52461540699,13848.064534664154,30894.563039779663
,2064.639025157317,2672.5681132376194,5001.948550701141,10589.716216564178,26024.986867904663
,1466.9062395691872,1992.748891800642,4050.797845363617,8704.756724596024,22858.458868026733
,1220.6616931576282,1685.59764701128,3480.9635203182697,7490.916107177734,20255.81517124176
,954.5689245592804,1372.592521362007,2993.856582790613,6493.95333313942,17768.08452987671
,,1066.1062698103487,2665.080501243472,5880.760281443596,15745.33458518982
,,883.4409925732762,2351.579851269722,5342.404306054115,14031.747857570648
,,910.0100903091952,2023.091054946184,4927.972256660461,12570.98894071579
,,675.3553022397682,2011.152210690081,4540.304697871208,11458.767498016357
,,614.2254343326204,1691.527447454631,4235.201210677624,10445.206268310547
,,465.2797828395851,1539.910226546228,3935.769386053085,9676.138993263245
,,384.3468146666419,1373.2350649014115,3746.521762847901,8975.431722640991
,,,1288.6437771096826,3480.724937915802,8349.127254962921
,,,1153.9853383339942,3242.3283403515816,7848.749378204346
,,,1031.44417347759,3131.607503592968,7369.717371225357
,,,1019.3191595189272,2939.933396250009,6991.139976263046
,,,1054.0090319477022,2806.9017136693,6722.898957490921
,,,829.9528008140624,2636.1516034007072,6382.795206069946
,,,712.5472271703184,2584.3324508070946,6160.238598108292
,,,679.4190903753042,2439.726016670465,5901.660591602325
,,,600.8926740922034,2314.743119686842,5684.94468331337
,,,488.7477427441627,2199.836548283696,5469.558749318123
,,,484.4571578842588,2075.1244565844536,5273.185003399849
