lr=0.01,lr=0.003,lr=0.001,lr=0.0003,lr=0.0001,lr=3e-05
14827.531087130308,5700.549974039197,5943.179270416498,10967.841385245323,20308.86358308792,37573.64113521576
1647.2334599420428,1370.6759529449046,1489.4497003257277,3017.762093991041,5887.53478372097,14215.707216262817
1289.7021588440984,780.7931166738272,796.0976178124547,1907.823473379016,3927.327192246914,8945.536893844604
1251.1808174848557,435.73651700885966,454.36555437510833,1331.751888409257,2966.562596797943,6702.037628650665
1072.1494816672057,270.7666453013662,242.9449015269056,1027.1895759999752,2384.4322279393677,5580.43887090683
1050.293458795175,168.28903128905222,143.8351814953494,754.4190078545362,2005.0326167419555,4756.303537428379
824.0405854548153,112.76866248144552,77.82791169095435,540.4634410273284,1611.315132945776,4198.922400057316
977.0390525185504,89.2756875155901,43.876827306601626,386.8368881838396,1387.5849849507213,3763.076947569847
1042.2365224149837,80.53624248475535,37.50740827780828,256.16792227188125,1182.201420493424,3423.2804666161537
771.2787615154521,37.49659311365031,30.10932052495764,177.48738913232228,1001.8629673421384,3105.9614310264587
706.2057860339137,47.46468060416532,19.38665840772592,99.01563961307691,866.3425570651889,2872.915707707405
1179.4787781917985,41.22139914256013,11.55580141721839,80.69651501893532,744.0240743421018,2649.5649776756763
892.2439571490104,34.49091105871594,12.910007394300235,36.652315580970026,610.134120406583,2444.488520681858
851.6758635915612,26.37104046070482,13.899997720070814,66.35110819595866,527.0903773922473,2264.251948148012
867.5454678498827,29.82499533997543,7.822258279351217,25.30092658034846,443.4810797879472,2110.10428160429
1063.050372697504,34.495890297482184,6.63533525686654,33.03366985586035,366.2777187274769,1972.4893721491098
1102.7995691118977,11.555729748663332,10.366343434954617,22.53905360566569,321.1432187105529,1861.1500391960144
1165.7641940921994,19.173578264031264,5.92415249591545,18.21037113224884,272.9928873975296,1728.991983473301
902.5744206561628,10.119824943477951,3.1994239030945835,14.497772421291302,235.05665670195597,1613.4296422600746
1068.713965338114,10.910178431770184,7.0162936208191695,15.369821246899846,181.2245299634524,1536.9266392439604
1249.8825028398771,24.387090150421244,3.469824785436672,8.946198822163751,127.74235562520334,1446.1948772966862
1580.4485749144771,16.165167599988884,5.332424890785887,21.719762244909816,100.851997081656,1345.447157278657
1238.129031284626,5.804127455241499,9.653039716283615,15.042900129404188,96.64491319085936,1277.7488778159022
1154.56531168999,14.3585769513357,6.266786767705909,10.688910117531124,57.71204126701923,1221.3657387010753
1788.5463390799036,3.611489484389523,3.533516341576764,4.118061168631584,76.24262533243746,1135.0306886583567
