"lr=0.01,steps=5,alpha=0.5","lr=0.01,steps=5,alpha=0.75","lr=0.01,steps=5,alpha=0.9","lr=0.01,steps=10,alpha=0.5","lr=0.01,steps=10,alpha=0.75","lr=0.01,steps=10,alpha=0.9","lr=0.003,steps=5,alpha=0.5","lr=0.003,steps=5,alpha=0.75","lr=0.003,steps=5,alpha=0.9","lr=0.003,steps=10,alpha=0.5","lr=0.003,steps=10,alpha=0.75","lr=0.003,steps=10,alpha=0.9","lr=0.001,steps=5,alpha=0.5","lr=0.001,steps=5,alpha=0.75","lr=0.001,steps=5,alpha=0.9","lr=0.001,steps=10,alpha=0.5","lr=0.001,steps=10,alpha=0.75","lr=0.001,steps=10,alpha=0.9","lr=0.0003,steps=5,alpha=0.5","lr=0.0003,steps=5,alpha=0.75","lr=0.0003,steps=5,alpha=0.9","lr=0.0003,steps=10,alpha=0.5","lr=0.0003,steps=10,alpha=0.75","lr=0.0003,steps=10,alpha=0.9","lr=0.0001,steps=5,alpha=0.5","lr=0.0001,steps=5,alpha=0.75","lr=0.0001,steps=5,alpha=0.9","lr=0.0001,steps=10,alpha=0.5","lr=0.0001,steps=10,alpha=0.75","lr=0.0001,steps=10,alpha=0.9","lr=3e-05,steps=5,alpha=0.5","lr=3e-05,steps=5,alpha=0.75","lr=3e-05,steps=5,alpha=0.9","lr=3e-05,steps=10,alpha=0.5","lr=3e-05,steps=10,alpha=0.75","lr=3e-05,steps=10,alpha=0.9"
57501.11126708984,54898.54276275635,58522.467544555664,55544.25472640991,59774.37577819824,59467.638580322266,49163.64506149292,50471.29287338257,58336.39340209961,66268.11291503906,56619.05564880371,56681.43916320801,52636.10551834106,53266.76097488403,49382.7572631836,59410.74080657959,56680.56326293945,52556.94948196411,62937.26670074463,57970.74586486816,60132.907066345215,64152.74687194824,62165.88883972168,59896.33596038818,74610.63246917725,70024.22885894775,66787.77841186523,74128.61087036133,71334.01872253418,68731.94817352295,85542.57500457764,82145.59864807129,79977.20896911621,87418.48949432373,86730.09072875977,80095.27657318115
57549.03170776367,54761.19964981079,58154.69201278687,56320.765743255615,58544.24703216553,58888.015968322754,50514.81857681274,49976.9430809021,57606.94618225098,66517.17028808594,55675.36437988281,55039.014919281006,50968.51880264282,51455.87831497192,48080.08742904663,57533.792823791504,55524.77630615234,51021.10202407837,61552.49768829346,56825.73917388916,58176.87766265869,62739.58209228516,60789.74476623535,58677.12498474121,73567.91425323486,68747.7765045166,66027.10021972656,73212.12163543701,70112.89588928223,67796.79312896729,84700.71717834473,81125.96434020996,79029.55979919434,86170.76943969727,85721.34266662598,79741.66912841797
57606.05472564697,55336.82556152344,57541.27387237549,54876.13949203491,59944.234031677246,58246.268268585205,50457.8251953125,50390.72203826904,57820.555335998535,65330.88787841797,54605.05458068848,53888.49655532837,49870.84819412232,50388.29409790039,47282.94650650024,56161.02827453613,53325.48864746094,49754.98000335693,60953.89483642578,55942.85206604004,57195.8803024292,61495.71395874024,59413.65438079834,57179.82659912109,72575.29627227783,67424.17973327637,64659.32810211182,72345.59907531738,69526.76253509521,66206.35820007324,83626.70500183105,80569.93421173096,77959.32347869873,85304.51657104492,84544.18760681152,78169.80330657959
56481.85883331299,53481.66561126709,57371.37052154541,54887.9709815979,59235.22801208496,58771.76223754883,49034.941146850586,50713.73444366455,57478.723068237305,65858.0371170044,55644.831398010254,53403.937465667725,48483.05853652954,49562.289489746094,46569.69881439209,54431.15763473511,51782.443141937256,48637.08452987671,59296.33654022217,54629.17125701904,56534.69631195068,60462.46427154541,58050.34644317627,56131.38982772827,71560.85578155518,66594.09453582764,63836.143798828125,71056.09099578857,68535.50587463379,65193.99742126465,83004.91744232178,79527.7300491333,77069.71828460693,84738.06637573242,83431.79472351074,77586.8825302124
57024.5789604187,53250.631340026855,58464.94905090332,55339.2578163147,60197.25831604004,58597.15962219238,48325.32468414307,50689.70181655884,55855.28453063965,65930.67860412598,55495.79597091675,51714.915046691895,47433.438537597656,48270.02880096436,45494.15301132202,53136.54772186279,50244.4270401001,47715.94115447998,58385.74060821533,53901.99896621704,56340.21726989746,59454.21598815918,56679.657958984375,55232.58729553223,70733.82306671143,65265.475997924805,62863.984855651855,70357.23345947266,67334.3291091919,64129.78887939453,82248.29851531982,78887.9158706665,76405.80995178223,83837.44193267822,81894.72101593018,76618.6118774414
56507.00112533569,54206.23255157471,58814.3987197876,54665.9202041626,64107.39141082764,58457.39405822754,48335.716720581055,51590.83248138428,54866.312660217285,65342.35590362549,57888.58561706543,51510.85392379761,46922.12468338013,47427.14460372925,44850.19752120972,51864.052658081055,49213.11504364014,46884.95930862427,57844.720291137695,53152.68576049805,55043.80278778076,58284.8561630249,55728.046977996826,54297.41077423096,69807.58934020996,64408.09767150879,61948.22829437256,69504.27202606201,66643.00233459473,63371.84326934815,81501.92710113525,78365.55480957031,75674.53987121582,83177.50274658203,80117.05801391602,75819.48140716553
57123.01424407959,164275.60091400146,59448.8602104187,54290.12602233887,61535.42366790772,57773.863246917725,48113.697425842285,51257.30192947388,54788.30215835571,65824.32125854492,57906.87909698486,51941.193046569824,46026.745918273926,46465.68519973755,44541.326171875,50426.04925918579,47973.6100692749,46139.94708251953,57004.78720092773,52381.39101409912,54343.69174575806,57706.912017822266,54335.099754333496,53152.15712738037,68925.52732849121,63382.57411956787,61168.95735168457,68773.12100219727,65764.97487640381,62295.402656555176,80944.85579681396,77586.23462677002,75152.29707336426,82433.86418151855,78776.38613891602,75434.73404693604
56126.3667640686,138578.57725524902,58227.15071105957,55093.992473602295,61789.70978546143,58664.99057006836,47715.26923751831,51856.66397857666,54337.53422164917,64508.00587463379,56541.729846954346,51068.8097038269,45604.56760025024,45768.5145111084,43979.912952423096,49529.508850097656,47820.86367416382,45705.79940032959,56257.55276489258,51844.55346298218,53497.948947906494,57512.23435974121,53590.44486999512,52203.1102104187,68214.87464141846,62310.06430053711,60604.88125610352,67702.11714172363,65175.58656311035,61811.75386810303,80257.52373504639,77246.162109375,74326.95491790771,81782.33995056152,78585.74621582031,74532.33905029297
56794.92737960816,138493.1457672119,59608.30366897583,54440.45751953125,60047.61112213135,58551.04252624512,46891.71713256836,52574.372566223145,53127.33409881592,64120.00136566162,55633.1541595459,50565.30773925781,45397.14347076416,44954.50715255737,43441.79906845093,48423.98623275757,47088.10242462158,45215.27694320679,55429.02907562256,51328.64685058594,52974.03952026367,56607.4833946228,52330.584003448486,51411.56815338135,67307.7466506958,61537.84218597412,59717.63417053223,67120.452293396,64457.84447479248,61077.284523010254,79728.45058441162,76496.22068786621,73781.7474975586,81014.981590271,77226.53617858887,73823.48893737793
56560.96210479736,138490.99839782715,58668.7688369751,54676.16226577759,57368.92892456055,58472.29108810425,46427.49885559082,52453.750915527344,52193.47833251953,64103.13696289063,54985.34494781494,50450.95280075073,45542.22743225098,44188.62551116943,43314.03406906128,47856.53540039063,45931.59494400024,44823.97483062744,54819.881004333496,50564.28821182251,52258.927059173584,55660.50587463379,51848.35453033447,50825.51565933228,66707.61756896973,60921.93924713135,59016.44985198975,66178.19695281982,63577.602615356445,60356.49058532715,79202.4206161499,75843.8161315918,73338.36910247803,80611.93874359131,76553.48104095459,73365.50946807861
56626.508155822754,138496.63316345215,59577.21014404297,54100.28914642334,58575.9718170166,59152.982051849365,46651.2562828064,51965.777057647705,52033.84735488892,64123.07624816895,55218.77323913574,50318.40937042236,45085.935455322266,43994.31867980957,42934.22681045532,47015.018325805664,45606.75871276856,44351.172424316406,54570.84727478027,49983.68740081787,51547.576526641846,55134.70038604736,50612.456829071045,50211.474506378174,65710.02726745605,60046.014305114746,58436.99612426758,65607.57402038574,62957.28852081299,59469.27629852295,78733.86801147461,75270.3745880127,72781.29368591309,79975.65077209473,76061.48920440674,72921.4270401001
56935.85782241821,138497.17219543457,59429.26647949219,54285.98073959351,60757.48951721192,58759.88980865479,46007.83784866333,50688.94187164307,52068.18244171143,62936.78193664551,55275.69931411743,50683.92213821411,44641.00110626221,43466.03150939941,42704.617694854736,46375.2938079834,45425.91930007935,44049.23191452026,54101.36154937744,49519.74266052246,50918.81621932984,54448.306076049805,50382.07825469971,49730.83288192749,65472.09641265869,59486.11051940918,57724.09223937988,64743.77226257324,62371.83744812012,59156.08612823486,78167.07950592041,74857.26824188232,72239.38466644287,79405.23213195801,75563.15660095215,72189.73529815674
56547.6441078186,138514.44622802734,58422.8205871582,54485.11056518555,58115.61095428467,58354.22353744507,46051.75656890869,50195.56502532959,51881.20726776123,63141.06007385254,54871.81449127197,50230.98822402954,44159.673095703125,42886.89772796631,42363.77830123901,45698.97739028931,44786.33073043823,43775.64071273804,53502.30227279663,49147.76639175415,50385.21841430664,54234.42713928223,49367.3298034668,49117.18230056763,64703.4002456665,58966.98834991455,57338.60005187988,64186.313705444336,61735.30049133301,58738.58393859863,77784.13264465332,74548.95984649658,71668.09386444092,79187.20663452148,75078.46836853027,71470.39196014404
57616.36156845093,138447.88806152344,59587.75779724121,55894.067626953125,59943.83831787109,58493.587814331055,46014.00268173218,49654.54487609863,51480.20753097534,61953.36243438721,54719.835357666016,50404.44496536255,43361.77532196045,42552.23419189453,42178.10692596436,45841.36348724365,44409.34628295898,43820.147006988525,53120.591621398926,48529.946491241455,49656.34748840332,53892.842346191406,48523.093673706055,48355.44636154175,63959.460540771484,58347.14985656738,56831.59076690674,63660.14795684815,60937.15196990967,57873.70765686035,77147.26132965088,74087.8507156372,71228.13716125488,78570.1169052124,74249.69062805176,70932.85691070557
58093.11809158325,138423.4044342041,59300.5848236084,54852.51173400879,59173.434089660645,58396.448974609375,45563.09615325928,49511.14177322388,51358.42199707031,61952.071853637695,55097.14489746094,49532.687084198,42932.338775634766,42509.2423210144,41786.2823677063,44748.837787628174,44044.830493927,43541.199573516846,52569.96389007568,48224.63556289673,49380.95192718506,53269.09348297119,47979.09047698975,47668.23751068115,63466.06659698486,57819.178718566895,56080.852478027344,62922.44925689697,60374.59286499024,57569.71536254883,76860.85136413574,73560.66883087158,70580.89713287354,78026.89883422852,74047.04452514648,70082.03805541992
