"lr=0.01,steps=5,alpha=0.5","lr=0.01,steps=5,alpha=0.75","lr=0.01,steps=5,alpha=0.9","lr=0.01,steps=10,alpha=0.5","lr=0.01,steps=10,alpha=0.75","lr=0.01,steps=10,alpha=0.9","lr=0.003,steps=5,alpha=0.5","lr=0.003,steps=5,alpha=0.75","lr=0.003,steps=5,alpha=0.9","lr=0.003,steps=10,alpha=0.5","lr=0.003,steps=10,alpha=0.75","lr=0.003,steps=10,alpha=0.9","lr=0.001,steps=5,alpha=0.5","lr=0.001,steps=5,alpha=0.75","lr=0.001,steps=5,alpha=0.9","lr=0.001,steps=10,alpha=0.5","lr=0.001,steps=10,alpha=0.75","lr=0.001,steps=10,alpha=0.9","lr=0.0003,steps=5,alpha=0.5","lr=0.0003,steps=5,alpha=0.75","lr=0.0003,steps=5,alpha=0.9","lr=0.0003,steps=10,alpha=0.5","lr=0.0003,steps=10,alpha=0.75","lr=0.0003,steps=10,alpha=0.9","lr=0.0001,steps=5,alpha=0.5","lr=0.0001,steps=5,alpha=0.75","lr=0.0001,steps=5,alpha=0.9","lr=0.0001,steps=10,alpha=0.5","lr=0.0001,steps=10,alpha=0.75","lr=0.0001,steps=10,alpha=0.9","lr=3e-05,steps=5,alpha=0.5","lr=3e-05,steps=5,alpha=0.75","lr=3e-05,steps=5,alpha=0.9","lr=3e-05,steps=10,alpha=0.5","lr=3e-05,steps=10,alpha=0.75","lr=3e-05,steps=10,alpha=0.9"
,,,,,,,,,,,,65024.07718658447,70838.71462249756,69428.7293624878,64978.42653656006,66287.25984191895,64711.67421722412,81332.97984313965,75634.54180145264,72363.35990905762,78854.21017456055,75955.12827301025,69553.5652923584,94894.54432678224,89869.53497314453,87031.41207885742,94762.5166015625,89573.54788970947,87402.53108978271,108662.8482208252,102604.88284301758,98034.67895507812,106059.67202758788,102347.41316223145,99906.52919006348
,,,,,,,,,,,,66193.09029388428,73049.36277770996,65822.04983520508,63864.96248626709,63612.75569152832,65946.10503387451,80061.68420410156,73802.62854766846,70782.42385864258,77186.62323760986,74397.02198028564,67100.47793579102,93593.81912231444,88811.1231765747,85541.95752716064,93761.80154418944,88370.33934783936,85983.33824157715,106481.7829437256,101392.97076416016,97016.0516204834,104832.36227416992,101173.43849182127,98814.08085632324
,,,,,,,,,,,,68341.65089416504,69208.5238494873,68670.64987182617,68553.98839569092,,62498.28787994385,78880.67616271973,71956.34406280518,69360.18619537354,75607.01150512695,72637.55768585205,65058.31063079834,92730.57369232178,87724.97842407227,84037.51654052734,92803.60275268556,87060.10471343994,84816.12071228027,104740.57763671876,100460.06103515624,96098.44178771973,103857.8281402588,100094.00840759276,97763.81468200684
,,,,,,,,,,,,66816.0218963623,67121.21311187744,64744.39092254639,62546.757568359375,,65941.86353302002,78018.24905395508,70038.27806854248,67618.11883544922,73702.1124420166,71175.09549713135,62950.26413726807,91876.60874176024,86843.79640960693,82556.15580749512,91965.97456359863,85754.01391601562,83608.85877990723,103345.8304901123,99323.58416748048,95117.50770568848,102922.78617858888,99239.21881103516,96966.0004119873
,,,,,,,,,,,,64663.33787536621,67287.63971710205,73372.21810913086,63671.977630615234,,63259.8949508667,76889.96138763428,68263.92091369629,66255.20161437988,72146.40599060059,70142.50495147705,61169.87993621826,90869.8876876831,85820.0527267456,81282.27611541748,91208.01098632812,84549.69343566895,82591.43208312988,102139.13717651369,98994.8864440918,94432.56912231444,101938.3524017334,98319.42315673828,96114.66276550293
,,,,,,,,,,,,60745.27217102051,63612.81411743164,74977.84931945801,69046.66481018066,,61995.54672241211,75820.58383178711,66144.86157989502,64501.12693786621,71285.88720703125,68803.2107925415,60569.57116699219,90223.99977111816,85108.2792892456,80404.67579650879,90367.02434539796,83661.35173034668,81648.77230834961,101100.02610778809,98407.876663208,93612.31156921388,101100.49055480956,98035.43466186523,95267.41981506348
,,,,,,,,,,,,60011.77872467041,59785.39453125,66343.0140838623,69922.13230133057,,64125.60575866699,74779.420753479,64803.8106842041,63598.89225769043,69523.1156539917,67687.60538482666,64400.22674560547,89288.21549224854,83999.74728393555,79425.11801147461,89892.54042816162,82240.74884033203,80778.59911346436,100230.90071105956,98040.80892944336,93137.7142944336,100415.68823242188,97195.7410583496,94654.53260803223
,,,,,,,,,,,,60325.10827636719,57890.87267303467,62808.40939331055,61508.79959106445,,58232.23260498047,73799.77380371094,63402.587005615234,62692.51323699951,68196.83617401123,66885.97397613525,61322.67282104492,88566.00897216797,83353.64864349365,78108.4760131836,88979.95203399658,81439.03556060791,79940.42738342285,99481.6162109375,97479.49838256836,92175.769241333,99691.40000915527,97034.5995941162,93850.44909667969
,,,,,,,,,,,,61660.703468322754,55757.39444732666,64076.00874328613,60504.98574066162,,55702.74645233154,72941.97067260742,62052.00730895996,61043.942474365234,67269.54719543457,65671.65132141113,59261.627769470215,87766.9295501709,82526.21747589111,77412.92923736572,88230.13121032715,80497.31893920898,79225.97208404541,98957.43547058104,96697.66819763184,91513.43315124512,99135.82856750488,96367.10971069336,93167.08965301514
,,,,,,,,,,,,58658.02209854126,56156.71559143066,57889.78843688965,58418.78610229492,,55220.28753662109,71922.14723968506,60344.920974731445,59476.02419281006,66106.12740325928,64632.8186340332,60309.82971954346,87102.09258270264,81913.96807861328,76520.92948150635,87766.70485687256,79565.81217956543,78266.96976470947,98351.6496887207,96462.70635986328,91094.47952270508,98746.78033447266,95832.85012817384,92531.77508544922
