0
104613.03781890869
56161.64255523682
46866.56791305542
42244.770683288574
39436.72537231445
37375.33895492554
35916.746505737305
34331.30781173706
33271.380086898804
32241.613201141357
31362.281497955322
30411.867929458618
29662.294580459595
29023.308351516724
28367.943628311157
27977.55570602417
27299.45651626587
26807.942251205444
26408.91655731201
25950.136823654175
25559.15223312378
25203.928680419922
24797.338106155396
24449.58227443695
24098.762258529663
22783.250537872314
22662.050457000732
22600.018074035645
22546.10743331909
22509.376621246338
22450.97095489502
22405.708263397217
22373.82854270935
22327.835861206055
22291.486225128174
22249.077671051025
22212.216833114624
22177.350135803223
22136.787928581238
22091.109212875366
22060.49176120758
22016.60622406006
21975.54034614563
21947.612451553345
21905.905277252197
21886.205183029175
21838.99017715454
21804.463230133057
21760.318588256836
21734.690103530884
